AIT201.Pv,AIT202.Pv,AIT203.Pv,AIT401.Pv,AIT402.Pv,AIT501.Pv,AIT502.Pv,AIT503.Pv,AIT504.Pv,DPIT301.Pv,FIT101.Pv,FIT201.Pv,FIT301.Pv,FIT401.Pv,FIT501.Pv,FIT502.Pv,FIT503.Pv,FIT504.Pv,FIT601.Pv,LIT101.Pv,LIT301.Pv,LIT401.Pv,MV101.Status,MV201.Status,MV301.Status,MV302.Status,MV303.Status,MV304.Status,MV501.Status,MV502.Status,MV503.Status,MV504.Status,P101.Status,P102.Status,P1_STATE,P201.Status,P202.Status,P203.Status,P204.Status,P205.Status,P206.Status,P2_STATE,P301.Status,P302.Status,P3_STATE,P401.Status,P402.Status,P403.Status,P404.Status,P4_STATE,P501.Status,P502.Status,P5_STATE,P601.Status,P602.Status,P6_STATE,PIT501.Pv,PIT502.Pv,PIT503.Pv,UV401.Status,t_stamp
72.86593,8.719431,152.063568,0,0,7.177519,172.827484,57.4211731,2.268649,18.7720089,0.0,2.3413322,2.2204144,1.346437,1.35760069,1.21519148,0.114585668,0.0,0.000256303465,526.2617,276.4115,892.7326,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.672652999999,3.05962253,200.63765,2,2020-06-29 10:00:10
72.86593,8.719431,152.0892,0,0,7.177519,172.673676,57.4211731,2.268649,18.7944164,0.0,2.3413322,2.2204144,1.346437,1.35760069,1.21262968,0.114585668,0.0,0.000256303465,525.712158,275.970917,892.8864,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.672652999999,3.05962253,200.63765,2,2020-06-29 10:00:11
72.86593,8.719431,152.0892,0,0,7.177519,172.596771,57.4211731,2.268649,18.7944164,0.0,2.3413322,2.219005,1.346437,1.35760069,1.20545661,0.113305382,0.0,0.000256303465,524.9271,275.6104,892.924866,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.464371,3.05962253,200.63765,2,2020-06-29 10:00:12
72.86593,8.719431,152.0892,0,0,7.177519,172.596771,57.4211731,2.268649,18.7944164,0.0,2.3413322,2.219005,1.34605289,1.35760069,1.20545661,0.113305382,0.0,0.000256303465,524.848633,275.1298,893.194031,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.464371,3.05962253,200.63765,2,2020-06-29 10:00:13
72.86593,8.719431,152.217377,0,0,7.177519,172.596771,57.4211731,1.96103561,18.82643,0.0,2.3413322,2.219005,1.34605289,1.35760069,1.20340717,0.113305382,0.0,0.000256303465,523.906555,275.1298,893.3094,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.464371,3.05962253,200.63765,2,2020-06-29 10:00:14
72.86593,8.715586,152.294281,0,0,7.177519,172.596771,57.4211731,1.96103561,18.8584423,0.0,2.34325433,2.21862078,1.34605289,1.35913873,1.19649041,0.113305382,0.0,0.000256303465,523.4748,274.569031,893.4632,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.464371,3.05962253,200.493469,2,2020-06-29 10:00:15
72.86593,8.71526499999999,152.294281,0,0,7.177519,172.596771,57.4211731,1.96103561,18.8584423,0.0,2.34325433,2.21272779,1.34605289,1.35913873,1.20391953,0.113305382,0.0,0.000256303465,522.6897,274.569031,893.4632,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.464371,3.05962253,200.493469,2,2020-06-29 10:00:16
72.86593,8.71526499999999,152.294281,0,0,7.177519,172.596771,57.4211731,2.30710077,18.8584423,0.0,2.34325433,2.21272779,1.34797359,1.36042047,1.20520043,0.113305382,0.0,0.000256303465,522.57196,274.569031,893.501648,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.464371,3.05962253,200.493469,2,2020-06-29 10:00:17
72.86593,8.71526499999999,152.294281,0,0,7.177519,172.596771,57.4211731,2.30710077,18.8584423,0.0,2.34325433,2.21234345,1.3483578,1.36118948,1.21006787,0.113305382,0.0,0.000256303465,521.7869,274.569031,893.501648,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.464371,3.05962253,200.493469,2,2020-06-29 10:00:18
72.86593,8.71526499999999,152.319915999999,0,0,7.17815971,172.596771,57.4211731,2.30710077,18.8584423,0.0,2.34069133,2.21234345,1.3483578,1.36118948,1.2203151,0.113305382,0.0,0.000256303465,521.1196,274.569031,893.424743999999,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.464371,3.05962253,200.493469,2,2020-06-29 10:00:19
72.86593,8.716227,152.525,0,0,7.17815971,172.442963,57.4211731,2.30710077,18.8232288,0.0,2.34069133,2.21234345,1.3483578,1.35965145,1.22479832,0.113305382,0.0,0.000256303465,521.590637,274.729248,893.578552,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.464371,3.05962253,200.493469,2,2020-06-29 10:00:20
72.86593,8.71879,152.525,0,0,7.17815971,172.21225,57.6775169,2.30710077,18.7944164,0.0,2.3400507,2.21413684,1.3483578,1.35888231,1.22479832,0.113305382,0.0,0.000256303465,520.6093,275.16983,893.809265,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.608566,3.05962253,200.493469,2,2020-06-29 10:00:21
72.86593,8.721033,152.525,0,0,7.17815971,172.21225,57.6775169,2.30710077,18.7944164,0.0,2.33928179999999,2.21721148,1.3483578,1.35888231,1.21621621,0.114457645,0.0,0.000256303465,520.4131,275.7306,894.1938,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.608566,3.05962253,200.621643,2,2020-06-29 10:00:22
72.86593,8.721033,152.525,0,0,7.17815971,172.21225,57.6775169,2.30710077,18.8072223999999,0.0,2.33928179999999,2.21810842,1.34707725,1.35888231,1.21134877,0.114457645,0.0,0.000256303465,519.313965,275.77063,894.3476,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.608566,3.05962253,200.621643,2,2020-06-29 10:00:23
72.86593,8.721033,152.525,0,0,7.181364,172.21225,57.6775169,2.30710077,18.8584423,0.0,2.340307,2.22220778,1.34656513,1.35849786,1.20071733,0.114457645,0.0,0.000256303465,519.117737,275.77063,894.3476,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.608566,3.05962253,200.621643,2,2020-06-29 10:00:24
72.86593,8.721033,152.704437,0,0,7.182966,172.21225,57.5493469,2.153294,18.8584423,0.0,2.34248543,2.22425771,1.34656513,1.35516536,1.1958499,0.114457645,0.0,0.000256303465,518.332642,275.8107,894.4245,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.608566,3.05962253,200.621643,2,2020-06-29 10:00:25
72.86593,8.725199,152.730072,0,0,7.182966,172.21225,57.5493469,2.153294,18.8584423,0.0,2.34287,2.22425771,1.34810162,1.35516536,1.20007682,0.114457645,0.0,0.000256303465,518.0187,277.0123,894.386047,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.608566,3.05962253,200.621643,2,2020-06-29 10:00:26
72.86593,8.725199,152.730072,0,0,7.18585,172.21225,57.5493469,2.153294,18.8584423,0.0,2.34351063,2.22425771,1.34874189,1.35734427,1.19661844,0.114457645,0.0,0.000256303465,517.2728,277.0123,894.232239,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.608566,3.05962253,200.621643,2,2020-06-29 10:00:27
72.86593,8.725199,152.730072,0,0,7.18585,172.21225,57.5493469,2.153294,18.8584423,0.0,2.343639,2.22195172,1.34874189,1.35734427,1.19508135,0.114457645,0.0,0.000256303465,517.3906,277.733276,894.232239,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.608566,3.05962253,200.621643,2,2020-06-29 10:00:28
72.86593,8.727442,152.730072,0,0,7.18585,172.21225,57.5493469,2.153294,18.8584423,0.0,2.343639,2.221311,1.34874189,1.35734427,1.20545661,0.114457645,0.0,0.000256303465,516.6448,277.8134,894.0784,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.432327,3.05962253,200.621643,2,2020-06-29 10:00:29
72.86593,8.730646,152.730072,0,0,7.18745232,171.981537,57.5493469,2.153294,18.8584423,0.0,2.343639,2.22003,1.35091877,1.358626,1.20981169,0.114457645,0.0,0.000256303465,516.056,278.09375,894.1938,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.432327,3.05962253,200.621643,2,2020-06-29 10:00:30
72.86593,8.730646,152.960785,0,0,7.190336,171.981537,57.5493469,2.153294,18.8584423,0.0,2.343639,2.22003,1.35091877,1.358626,1.21557581,0.114457645,0.0,0.000256303465,515.035461,278.13382,894.0784,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.432327,3.05962253,200.621643,2,2020-06-29 10:00:31
72.86593,8.730646,152.960785,0,0,7.190336,171.981537,57.5493469,2.23019743,18.8584423,0.0,2.343639,2.21849275,1.35091877,1.35721612,1.215832,0.114457645,0.0,0.000256303465,514.6429,278.69458,894.2707,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.432327,3.05962253,200.621643,2,2020-06-29 10:00:32
72.86593,8.734171,152.960785,0,0,7.190336,171.981537,57.5493469,2.49935913,18.8584423,0.0,2.34197283,2.217724,1.3518151,1.35721612,1.21826565,0.114457645,0.0,0.000256303465,513.8971,278.69458,894.61676,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.432327,3.05962253,200.621643,2,2020-06-29 10:00:33
72.86593,8.734171,152.960785,0,0,7.191297,171.981537,57.5493469,2.49935913,18.8584423,0.0,2.34197283,2.21618676,1.35194314,1.35721612,1.23466122,0.112537213,0.0,0.000256303465,513.3476,278.69458,894.9244,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.544479,3.05962253,200.621643,2,2020-06-29 10:00:34
72.86593,8.734491,152.960785,0,0,7.191938,171.981537,57.5493469,2.49935913,18.8584423,0.0,2.34197283,2.21580243,1.35194314,1.35606253,1.23478937,0.112537213,0.0,0.000256303465,512.3663,278.69458,895.6165,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.544479,3.05962253,200.621643,2,2020-06-29 10:00:35
72.9300155999999,8.738977,152.960785,0,0,7.191938,171.981537,57.5493469,2.49935913,18.8904533,0.0,2.34197283,2.21580243,1.35002244,1.35593438,1.22659159,0.112537213,0.0,0.000256303465,511.73822,278.69458,896.077942,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.544479,3.05962253,200.621643,2,2020-06-29 10:00:36
72.9300155999999,8.738977,153.165848,0,0,7.1954627,171.597031,57.5493469,2.49935913,18.8904533,0.0,2.34197283,2.21721148,1.34874189,1.35593438,1.22057128,0.112537213,0.0,0.000256303465,511.541931,277.8935,896.154846,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.592545,3.05962253,200.621643,2,2020-06-29 10:00:37
72.9300155999999,8.738977,153.165848,0,0,7.19674444,171.597031,57.58139,2.153294,18.8328323,0.0,2.34325433,2.217724,1.34874189,1.35772884,1.21557581,0.113561444,0.0,0.000256303465,510.9139,277.8134,896.462463,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.592545,3.05962253,200.621643,2,2020-06-29 10:00:38
72.9300155999999,8.738977,153.165848,0,0,7.19674444,171.69957,57.6134337999999,2.153294,18.8104229,0.0,2.3438952,2.217724,1.34874189,1.35772884,1.21557581,0.113561444,0.0,0.000256303465,510.560638,277.8134,896.7701,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.592545,3.05962253,200.621643,2,2020-06-29 10:00:39
72.9300155999999,8.74058,153.165848,0,0,7.19674444,172.0328,57.6134337999999,2.153294,18.8072223999999,0.0,2.3451767,2.21669912,1.34874189,1.35772884,1.22351742,0.113561444,0.0,0.000256303465,509.971832,277.8134,896.9239,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.592545,3.05962253,200.621643,2,2020-06-29 10:00:40
72.9300155999999,8.745707,153.165848,0,0,7.19706499999999,172.0328,57.6134337999999,2.153294,18.8072223999999,0.0,2.34568929999999,2.21669912,1.34874189,1.35772884,1.22543871,0.113561444,0.0,0.000256303465,510.128845,277.8134,897.2315,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.592545,3.05962253,200.621643,2,2020-06-29 10:00:41
72.9300155999999,8.746027,153.165848,0,0,7.20091,171.776474,57.6134337999999,2.153294,18.7944164,0.0,2.34735537,2.21669912,1.34874189,1.35542166,1.22543871,0.113049328,0.0,0.000256303465,509.697051999999,277.8134,897.9236,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.592545,3.05962253,200.621643,2,2020-06-29 10:00:42
72.9300155999999,8.744425,153.165848,0,0,7.20091,171.776474,57.7416039,2.53781079999999,18.77521,0.0,2.34735537,2.217724,1.34925413,1.35542166,1.23081851,0.113049328,0.0,0.000256303465,509.971832,277.2927,898.4619,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.592545,3.05962253,200.621643,2,2020-06-29 10:00:43
72.9300155999999,8.743784,153.165848,0,0,7.20091,171.776474,57.8377342,2.53781079999999,18.8168258999999,0.0,2.34799599999999,2.21913314,1.34925413,1.35542166,1.23542976,0.113049328,0.0,0.000256303465,509.343781,277.2927,898.6926,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.592545,3.05962253,200.509491,2,2020-06-29 10:00:44
72.9300155999999,8.742823,153.319656,0,0,7.20091,171.7252,57.8377342,2.53781079999999,18.8328323,0.0,2.34799599999999,2.21913314,1.34925413,1.35580623,1.22659159,0.113049328,0.0,0.000256303465,509.029754999999,277.2927,899.0387,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.320175,3.05962253,200.509491,2,2020-06-29 10:00:45
72.9300155999999,8.742823,153.370926,0,0,7.20251226,171.7252,57.8377342,2.46090746,18.8328323,0.0,2.34799599999999,2.21913314,1.34925413,1.35772884,1.22467017,0.113049328,0.0,0.000256303465,508.51947,277.2927,899.4232,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.320175,3.05962253,200.509491,2,2020-06-29 10:00:46
72.9300155999999,8.742823,153.44783,0,0,7.20251226,171.6483,57.7736473,2.268649,18.80082,0.0,2.34799599999999,2.21913314,1.34746146,1.35913873,1.2304343,0.113049328,0.0,0.000256303465,508.440979,277.2927,899.577,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.320175,3.05962253,200.509491,2,2020-06-29 10:00:47
72.9300155999999,8.745066,153.44783,0,0,7.20251226,171.545761,57.7736473,2.268649,18.80082,0.0,2.345433,2.21913314,1.34746146,1.35913873,1.21736908,0.113945529,0.0,0.000256303465,507.734436,277.2927,899.653931,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.320175,3.05962253,200.397339,2,2020-06-29 10:00:48
72.9300155999999,8.745066,153.44783,0,0,7.20251226,171.545761,57.6775169,2.268649,18.80082,0.0,2.34415149999999,2.22054243,1.34746146,1.35913873,1.20840275,0.113945529,0.0,0.000256303465,507.538147,277.2927,900.192260999999,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.320175,3.05962253,200.397339,2,2020-06-29 10:00:49
72.9300155999999,8.748911,153.44783,0,0,7.20315299999999,171.545761,57.6775169,2.268649,18.80082,0.0,2.34325433,2.22054243,1.34746146,1.35913873,1.20481622,0.113561444,0.0,0.000256303465,506.6746,277.2927,900.2307,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.320175,3.05962253,200.397339,2,2020-06-29 10:00:50
72.9300155999999,8.750193,153.44783,0,0,7.20411444,171.545761,57.6775169,2.49935913,18.80082,0.0,2.34312629999999,2.21836448,1.34746146,1.35913873,1.20481622,0.1129213,0.0,0.000256303465,506.4391,277.2927,900.038452,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.36824,3.05962253,200.397339,2,2020-06-29 10:00:51
72.9300155999999,8.750193,153.44783,0,0,7.20571661,171.545761,57.6775169,2.49935913,18.80082,0.0,2.3426137,2.21721148,1.34861386,1.35913873,1.21967471,0.1129213,0.0,0.000256303465,505.457763999999,277.2927,900.423,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.4804,3.05962253,200.397339,2,2020-06-29 10:00:52
72.9300155999999,8.750193,153.4991,0,0,7.20571661,171.545761,57.6775169,2.49935913,18.80082,0.0,2.3426137,2.21516179999999,1.34925413,1.35913873,1.23094666,0.1129213,0.0,0.000256303465,505.222259999999,277.2927,900.6537,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.4804,3.05962253,200.397339,2,2020-06-29 10:00:53
72.9300155999999,8.750193,153.576,0,0,7.20571661,171.391953,57.6775169,2.268649,18.7848129,0.0,2.3426137,2.21452117,1.35168707,1.35836971,1.234405,0.1129213,0.0,0.000256303465,504.5942,277.2927,900.8075,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.4804,3.05962253,200.397339,2,2020-06-29 10:00:54
72.9300155999999,8.750193,153.729812999999,0,0,7.20571661,171.391953,57.6775169,2.268649,18.7848129,0.0,2.3426137,2.21452117,1.35168707,1.35734427,1.21903419,0.1129213,0.0,0.000256303465,504.397949,277.2927,900.999756,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.4804,3.05962253,200.397339,2,2020-06-29 10:00:55
72.9300155999999,8.750193,153.729812999999,0,0,7.20571661,171.391953,57.6775169,2.268649,18.7624054,0.0,2.3426137,2.21452117,1.34810162,1.35734427,1.19828367,0.1129213,0.0,0.000256303465,504.123169,277.2927,900.6537,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.4804,3.05962253,200.397339,2,2020-06-29 10:00:56
72.9300155999999,8.750193,153.729812999999,0,0,7.20571661,171.391953,57.6775169,2.268649,18.80402,0.0,2.3426137,2.215418,1.34810162,1.35734427,1.1850903,0.1129213,0.0,0.000256303465,504.083923,277.412842,900.3845,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.464371,3.05962253,200.397339,2,2020-06-29 10:00:57
72.9300155999999,8.750193,153.729812999999,0,0,7.20571661,171.391953,57.6775169,2.268649,18.8200264,0.0,2.34351063,2.21798015,1.35232735,1.35734427,1.1850903,0.113689466999999,0.0,0.000256303465,504.2017,276.571716,900.346068999999,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.432327,3.05962253,200.397339,2,2020-06-29 10:00:58
72.9300155999999,8.750193,153.729812999999,0,0,7.20571661,171.391953,57.8697777,2.268649,18.8200264,0.0,2.3449204,2.21798015,1.35232735,1.35734427,1.20071733,0.113689466999999,0.0,0.000256303465,503.809142999999,276.531677,900.423,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.352219,3.05962253,200.397339,2,2020-06-29 10:00:59
72.9300155999999,8.751474,153.857986,0,0,7.20571661,171.391953,57.8697777,2.268649,18.8200264,0.0,2.3449204,2.21798015,1.35232735,1.35734427,1.21134877,0.113689466999999,0.0,0.000256303465,503.495117,276.531677,900.192260999999,1,2,1,2,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,2,2,1,7,2,1,1,1,4,2,1,12,1,1,2,226.352219,3.05962253,200.397339,2,2020-06-29 10:01:00
