AIT201.Pv,AIT202.Pv,AIT203.Pv,AIT401.Pv,AIT402.Pv,AIT501.Pv,AIT502.Pv,AIT503.Pv,AIT504.Pv,DPIT301.Pv,FIT101.Pv,FIT201.Pv,FIT301.Pv,FIT401.Pv,FIT501.Pv,FIT502.Pv,FIT503.Pv,FIT504.Pv,FIT601.Pv,LIT101.Pv,LIT301.Pv,LIT401.Pv,MV101.Status,MV201.Status,MV301.Status,MV302.Status,MV303.Status,MV304.Status,MV501.Status,MV502.Status,MV503.Status,MV504.Status,P101.Status,P102.Status,P1_STATE,P201.Status,P202.Status,P203.Status,P204.Status,P205.Status,P206.Status,P2_STATE,P301.Status,P302.Status,P3_STATE,P401.Status,P402.Status,P403.Status,P404.Status,P4_STATE,P501.Status,P502.Status,P5_STATE,P601.Status,P602.Status,P6_STATE,PIT501.Pv,PIT502.Pv,PIT503.Pv,UV401.Status,t_stamp
54.6334267,7.59311699999999,175.39093,0,0,7.31594467,257.626250999999,47.8082542,2.49935913,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00153708213,0.00230451626999999,0,0.000256303465,602.333557,1008.876,830.2102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.1658554,16.7238,23.663805,1,2020-06-22 09:00:23
54.6334267,7.59311699999999,175.39093,0,0,7.31594467,257.626250999999,47.8082542,2.49935913,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00153708213,0.00230451626999999,0,0.000256303465,602.333557,1008.876,830.4409,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.1658554,16.7238,23.663805,1,2020-06-22 09:00:24
54.6334267,7.59311699999999,175.39093,0,0,7.31594467,257.626250999999,47.8082542,2.49935913,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,602.4906,1008.876,830.2871,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.1658554,16.7238,23.663805,1,2020-06-22 09:00:25
54.6334267,7.598885,175.39093,0,0,7.31594467,257.626250999999,47.8082542,2.49935913,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,602.2158,1008.876,830.402466,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.1658554,16.7238,23.663805,1,2020-06-22 09:00:26
54.6334267,7.59984636,175.39093,0,0,7.31594467,257.626250999999,47.8082542,2.49935913,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,602.2158,1008.876,830.2871,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.1658554,16.7238,23.663805,1,2020-06-22 09:00:27
54.6334267,7.60273027,175.39093,0,0,7.31594467,257.8057,47.8082542,2.49935913,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,602.0981,1008.876,830.4794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.22994,16.7238,23.663805,1,2020-06-22 09:00:28
54.6334267,7.60273027,175.39093,0,0,7.31594467,257.856964,47.8082542,2.49935913,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,601.94104,1008.876,830.2871,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.22994,16.7238,23.663805,1,2020-06-22 09:00:29
54.6334267,7.60273027,175.39093,0,0,7.31594467,257.856964,47.8082542,2.49935913,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,601.5485,1008.876,830.5563,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.22994,16.7238,23.663805,1,2020-06-22 09:00:30
54.6334267,7.60273027,175.39093,0,0,7.31594467,257.856964,47.8082542,2.49935913,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,601.8233,1008.876,830.2871,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.22994,16.7238,23.663805,1,2020-06-22 09:00:31
54.6334267,7.601128,175.39093,0,0,7.31594467,257.856964,47.8082542,2.49935913,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,601.8233,1008.876,830.4409,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.22994,16.7238,23.663805,1,2020-06-22 09:00:32
54.6334267,7.598885,175.39093,0,0,7.31594467,257.856964,47.8082542,2.49935913,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,601.7055,1008.876,830.671630999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.22994,16.7238,23.663805,1,2020-06-22 09:00:33
54.6334267,7.597283,175.39093,0,0,7.31594467,257.856964,47.8082542,2.49935913,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,601.587769,1008.876,830.825439,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.22994,16.7238,23.663805,1,2020-06-22 09:00:34
54.7936439999999,7.59311699999999,175.39093,0,0,7.31722641,257.856964,47.8082542,2.49935913,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,601.744751,1008.876,830.748535,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.22994,16.7238,23.663805,1,2020-06-22 09:00:35
54.7936439999999,7.58831072,175.39093,0,0,7.324917,257.856964,47.8082542,2.61471415,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,601.352234,1008.876,830.825439,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.22994,16.7238,23.663805,1,2020-06-22 09:00:36
54.7936439999999,7.58670855,175.39093,0,0,7.324917,257.856964,47.8082542,2.61471415,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,601.5093,1008.876,830.6332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.22994,16.7238,23.663805,1,2020-06-22 09:00:37
54.473213200000004,7.584786,175.39093,0,0,7.324917,257.856964,47.8082542,2.61471415,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,601.94104,1008.876,830.8639,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.22994,16.7238,23.663805,1,2020-06-22 09:00:38
54.473213200000004,7.57998,175.39093,0,0,7.324917,257.856964,47.8082542,2.61471415,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,601.8233,1008.55554,830.9408,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.22994,16.7238,23.663805,1,2020-06-22 09:00:39
54.473213200000004,7.575494,175.39093,0,0,7.324917,257.856964,47.8082542,2.61471415,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,601.5485,1008.55554,831.3638,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.22994,16.7238,23.663805,1,2020-06-22 09:00:40
54.473213200000004,7.57228947,175.39093,0,0,7.324917,257.856964,47.8082542,2.61471415,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,601.7055,1008.55554,831.056152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.22994,16.7238,23.663805,1,2020-06-22 09:00:41
54.7616,7.568124,175.5191,0,0,7.324917,257.856964,47.8082542,2.61471415,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,601.7055,1008.55554,831.2484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.22994,16.7238,23.663805,1,2020-06-22 09:00:42
54.7616,7.563958,175.5191,0,0,7.32683945,257.856964,47.8082542,2.61471415,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,601.5485,1008.55554,831.133057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.22994,16.7238,23.663805,1,2020-06-22 09:00:43
54.7616,7.558511,175.5191,0,0,7.329403,257.856964,47.8082542,2.61471415,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,601.5093,1008.83588,831.3638,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.22994,16.7238,23.663805,1,2020-06-22 09:00:44
54.7616,7.5559473,175.5191,0,0,7.329403,257.856964,47.8082542,2.61471415,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,601.195251,1008.83588,831.4407,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.22994,16.7238,23.663805,1,2020-06-22 09:00:45
54.7295569999999,7.552102,175.262756,0,0,7.330364,257.856964,47.8082542,2.61471415,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,601.195251,1008.83588,831.5945,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.2139186999999,16.7238,23.663805,1,2020-06-22 09:00:46
54.7295569999999,7.545373,175.108948,0,0,7.331646,257.856964,47.8082542,2.61471415,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,601.4308,1008.83588,831.5945,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.1658554,16.7238,23.663805,1,2020-06-22 09:00:47
54.7295569999999,7.54377127,175.108948,0,0,7.33324799999999,257.856964,47.64804,2.61471415,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,601.2345,1008.83588,831.3638,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.1498337,16.7238,23.663805,1,2020-06-22 09:00:48
54.6013832,7.54088736,175.108948,0,0,7.33324799999999,257.856964,47.64804,2.61471415,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,601.0382,1008.83588,831.3253,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.1498337,16.7238,23.663805,1,2020-06-22 09:00:49
54.56934,7.538324,175.108948,0,0,7.33324799999999,257.856964,47.64804,2.61471415,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,601.313,1008.83588,831.4407,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.1498337,16.7238,23.663805,1,2020-06-22 09:00:50
54.56934,7.53736258,175.108948,0,0,7.33324799999999,257.856964,47.64804,2.61471415,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,600.998962,1008.83588,831.4022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.1498337,16.7238,23.663805,1,2020-06-22 09:00:51
54.56934,7.532556,174.980774,0,0,7.33324799999999,257.856964,47.8082542,2.46090746,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,600.7635,1008.83588,831.632935,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.1498337,16.7238,23.663805,1,2020-06-22 09:00:52
54.6013832,7.532556,174.980774,0,0,7.33324799999999,257.856964,47.8082542,2.46090746,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,601.156,1008.83588,831.4407,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.1498337,16.7238,23.663805,1,2020-06-22 09:00:53
54.6013832,7.529672,174.980774,0,0,7.33453,257.7288,47.8082542,2.46090746,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,600.842,1008.83588,831.786743,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.1498337,16.7238,23.663805,1,2020-06-22 09:00:54
54.6013832,7.529672,174.980774,0,0,7.336132,257.7288,47.8082542,2.46090746,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,600.9597,1008.83588,831.940551999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.1498337,16.7238,23.663805,1,2020-06-22 09:00:55
54.6013832,7.529672,174.980774,0,0,7.336132,257.7288,47.8082542,2.46090746,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,601.11676,1008.83588,831.7483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.1498337,16.7238,23.663805,1,2020-06-22 09:00:56
54.6013832,7.527429,174.980774,0,0,7.336132,257.7288,47.8082542,2.46090746,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,600.7635,1008.83588,831.709839,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.1498337,16.7238,23.663805,1,2020-06-22 09:00:57
54.6013832,7.52646799999999,174.980774,0,0,7.336132,257.7288,47.8082542,2.46090746,3.75504184,0,0.0003844552,0.000896774756,0.000768295,0.00256344536,0.00204944285,0.00230451626999999,0,0.000256303465,601.0382,1008.83588,831.2484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,28.1498337,16.7238,23.663805,1,2020-06-22 09:00:58
