AIT201.Pv,AIT202.Pv,AIT203.Pv,AIT401.Pv,AIT402.Pv,AIT501.Pv,AIT502.Pv,AIT503.Pv,AIT504.Pv,DPIT301.Pv,FIT101.Pv,FIT201.Pv,FIT301.Pv,FIT401.Pv,FIT501.Pv,FIT502.Pv,FIT503.Pv,FIT504.Pv,FIT601.Pv,LIT101.Pv,LIT301.Pv,LIT401.Pv,MV101.Status,MV201.Status,MV301.Status,MV302.Status,MV303.Status,MV304.Status,MV501.Status,MV502.Status,MV503.Status,MV504.Status,P101.Status,P102.Status,P1_STATE,P201.Status,P202.Status,P203.Status,P204.Status,P205.Status,P206.Status,P2_STATE,P301.Status,P302.Status,P3_STATE,P401.Status,P402.Status,P403.Status,P404.Status,P4_STATE,P501.Status,P502.Status,P5_STATE,P601.Status,P602.Status,P6_STATE,PIT501.Pv,PIT502.Pv,PIT503.Pv,UV401.Status,t_stamp
6.9533453,6.96058699999999,149.269424,0.0,0.0,7.29639864,260.0,31.7546787,0.5383235,3.534157,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00256344536,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.795349,627.483337,1006.1651,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9669323,17.4286346,24.4328383999999,1,2020-06-29 13:30:10
6.9533453,6.95738268,149.269424,0.0,0.0,7.29639864,260.0,31.7546787,0.5383235,3.534157,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00256344536,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.716858,627.483337,1006.01129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9669323,17.4286346,24.4328383999999,1,2020-06-29 13:30:11
6.9533453,6.95097446,149.269424,0.0,0.0,7.29639864,260.0,31.7546787,0.7305819,3.534157,0.0,0.0026911865,0.0006405534,0.000512196699999999,0.0014098949,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.5991,627.483337,1005.97284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9669323,17.4286346,24.4328383999999,1,2020-06-29 13:30:12
6.9533453,6.94328399999999,149.269424,0.0,0.0,7.299603,260.0,31.7546787,0.7305819,3.534157,0.0,0.00371640036,0.0006405534,0.000512196699999999,0.0014098949,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.5599,627.483337,1005.78058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9669323,17.4286346,24.4328383999999,1,2020-06-29 13:30:13
6.9533453,6.94232273,149.269424,0.0,0.0,7.299603,260.0,31.7546787,0.7305819,3.534157,0.0,0.00371640036,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.9524,627.483337,1006.04974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9669323,17.4286346,24.4328383999999,1,2020-06-29 13:30:14
6.9533453,6.93879799999999,149.269424,0.0,0.0,7.299603,260.0,31.7546787,0.7305819,3.534157,0.0,0.00371640036,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,614.1879,627.483337,1005.89594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9669323,17.4286346,24.4328383999999,1,2020-06-29 13:30:15
6.9533453,6.93879799999999,149.269424,0.0,0.0,7.30280733,260.0,31.7546787,0.7305819,3.534157,0.0,0.00371640036,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.795349,627.483337,1006.0882,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9669323,17.4286346,24.4328383999999,1,2020-06-29 13:30:16
6.9533453,6.93879799999999,149.269424,0.0,0.0,7.30280733,260.0,31.7546787,0.7305819,3.534157,0.0,0.0007689104,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.5599,627.483337,1005.81903,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9669323,17.4286346,24.4328383999999,1,2020-06-29 13:30:17
6.9533453,6.93879799999999,149.269424,0.0,0.0,7.30280733,260.0,31.7546787,0.7305819,3.534157,0.0,0.0007689104,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.8739,627.5635,1005.85748,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9669323,17.4286346,24.4328383999999,1,2020-06-29 13:30:18
6.9533453,6.94616799999999,149.269424,0.0,0.0,7.30280733,260.0,31.7546787,0.7305819,3.534157,0.0,0.0007689104,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.8739,627.7237,1005.97284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9669323,17.4286346,24.4328383999999,1,2020-06-29 13:30:19
6.9533453,6.953538,149.269424,0.0,0.0,7.30280733,260.0,31.7546787,0.7305819,3.52455354,0.0,0.0007689104,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.913147,627.763733,1006.04974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9669323,17.4286346,24.3527299999999,1,2020-06-29 13:30:20
6.9533453,6.95738268,149.218155,0.0,0.0,7.30601168,260.0,31.7546787,0.7305819,3.52455354,0.0,0.00051260693,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.6776,627.763733,1005.89594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9669323,17.4286346,24.3527299999999,1,2020-06-29 13:30:21
6.9533453,6.9631505,149.013077,0.0,0.0,7.30601168,260.0,31.7546787,0.7305819,3.52455354,0.0,0.0,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.991638,627.763733,1006.28046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9669323,17.380579,24.3527299999999,1,2020-06-29 13:30:22
6.9533453,6.9702,149.013077,0.0,0.0,7.303128,260.0,31.7546787,0.7305819,3.52455354,0.0,0.0,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.913147,627.964,1006.20355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9669323,17.380579,24.3527299999999,1,2020-06-29 13:30:23
6.9533453,6.97500658,149.013077,0.0,0.0,7.30056429,260.0,31.7546787,0.7305819,3.52455354,0.0,0.0,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.913147,627.964,1006.242,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9669323,17.380579,24.3527299999999,1,2020-06-29 13:30:24
6.9533453,6.975327,149.013077,0.0,0.0,7.30056429,260.0,31.7546787,0.769033550999999,3.52455354,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.5991,627.964,1005.97284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9669323,17.380579,24.3527299999999,1,2020-06-29 13:30:25
6.9533453,6.97853136,149.013077,0.0,0.0,7.30056429,260.0,31.7546787,0.8843886,3.52455354,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.3636,627.964,1006.01129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9669323,17.380579,24.3527299999999,1,2020-06-29 13:30:26
6.9533453,6.97853136,149.013077,0.0,0.0,7.29896199999999,260.0,31.7546787,0.8843886,3.52455354,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.913147,627.964,1005.97284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9669323,17.380579,24.3527299999999,1,2020-06-29 13:30:27
6.9533453,6.97564745,149.013077,0.0,0.0,7.29736,260.0,31.7546787,0.8843886,3.52455354,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,614.1094,627.964,1006.0882,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9669323,17.380579,24.3527299999999,1,2020-06-29 13:30:28
6.9533453,6.96827745,148.8849,0.0,0.0,7.29736,260.0,31.7546787,0.8843886,3.52455354,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.991638,627.964,1006.20355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9669323,17.380579,24.3527299999999,1,2020-06-29 13:30:29
6.9533453,6.959946,148.8849,0.0,0.0,7.29736,260.0,31.7546787,0.8843886,3.54055953,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.795349,627.483337,1006.35736,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9669323,17.380579,24.3527299999999,1,2020-06-29 13:30:30
6.9533453,6.95321751,148.8849,0.0,0.0,7.29736,260.0,31.7546787,0.8843886,3.54055953,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,614.2664,627.483337,1006.04974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9669323,17.380579,24.3527299999999,1,2020-06-29 13:30:31
6.9533453,6.94520664,148.8849,0.0,0.0,7.29736,260.0,31.7546787,0.576775199999999,3.54055953,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,614.0701,627.483337,1006.242,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9669323,17.380579,24.400795,1,2020-06-29 13:30:32
6.9533453,6.935273,148.8849,0.0,0.0,7.29736,260.0,31.7546787,0.576775199999999,3.54055953,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.795349,627.483337,1005.89594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9669323,17.380579,24.400795,1,2020-06-29 13:30:33
6.9533453,6.928544,148.8849,0.0,0.0,7.29992342,260.0,31.7546787,0.576775199999999,3.54055953,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.913147,627.483337,1006.20355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9669323,17.380579,24.400795,1,2020-06-29 13:30:34
6.9533453,6.92373753,148.8849,0.0,0.0,7.30216646,260.0,31.7546787,0.576775199999999,3.534157,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.9524,627.483337,1006.20355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9669323,17.380579,24.400795,1,2020-06-29 13:30:35
6.9533453,6.91925144,148.8849,0.0,0.0,7.30216646,260.0,31.7546787,0.576775199999999,3.534157,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,614.0701,627.483337,1006.35736,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9989738,17.380579,24.400795,1,2020-06-29 13:30:36
6.9533453,6.91636799999999,148.8849,0.0,0.0,7.305371,260.0,31.7546787,0.8843886,3.534157,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.991638,627.6836,1006.20355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9989738,17.380579,24.400795,1,2020-06-29 13:30:37
6.9533453,6.91636799999999,148.8849,0.0,0.0,7.30729342,260.0,31.7546787,0.8843886,3.534157,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.9524,627.6836,1006.1651,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9989738,17.380579,24.400795,1,2020-06-29 13:30:38
6.9533453,6.91636799999999,148.8849,0.0,0.0,7.30729342,260.0,31.498333,0.8843886,3.534157,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,614.1487,627.6836,1006.0882,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9989738,17.380579,24.400795,1,2020-06-29 13:30:39
6.9533453,6.91636799999999,149.115616,0.0,0.0,7.30729342,260.0,31.498333,0.8843886,3.534157,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,614.1487,627.5635,1006.28046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9989738,17.380579,24.400795,1,2020-06-29 13:30:40
6.9533453,6.92566,149.115616,0.0,0.0,7.30729342,260.0,31.498333,0.615226865,3.534157,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.991638,627.5635,1006.1651,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9989738,17.380579,24.400795,1,2020-06-29 13:30:41
6.9533453,6.93110752,149.115616,0.0,0.0,7.30793428,260.0,31.8508072,0.615226865,3.534157,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.716858,627.5635,1006.39581,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9989738,17.380579,24.400795,1,2020-06-29 13:30:42
6.9533453,6.94007969,149.115616,0.0,0.0,7.308895,260.0,31.8508072,0.7305819,3.534157,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,614.1094,627.5635,1006.01129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9989738,17.380579,24.400795,1,2020-06-29 13:30:43
6.9533453,6.94712925,149.115616,0.0,0.0,7.30921555,260.0,31.8508072,0.7305819,3.534157,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00217892858,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,614.1094,627.5635,1006.01129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9989738,17.380579,24.400795,1,2020-06-29 13:30:44
6.9533453,6.95930529,149.115616,0.0,0.0,7.30921555,260.0,31.6265068,0.7305819,3.534157,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00281978981,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,614.1094,627.5635,1006.01129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9989738,17.380579,24.400795,1,2020-06-29 13:30:45
6.9533453,6.96987963,149.115616,0.0,0.0,7.30921555,260.0,31.6265068,0.7305819,3.534157,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00281978981,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.795349,627.5635,1006.39581,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9989738,17.380579,24.400795,1,2020-06-29 13:30:46
6.9533453,6.97692899999999,149.115616,0.0,0.0,7.30921555,260.0,31.6265068,0.7305819,3.534157,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00281978981,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.6776,627.5635,1006.54961999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9989738,17.380579,24.400795,1,2020-06-29 13:30:47
6.9533453,6.98526049,149.371964,0.0,0.0,7.30280733,260.0,31.6265068,0.7305819,3.534157,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00281978981,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.9524,627.5635,1006.20355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9989738,17.380579,24.400795,1,2020-06-29 13:30:48
6.9533453,6.995514,149.371964,0.0,0.0,7.30280733,260.0,31.6905918,0.7305819,3.534157,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00153806712,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,614.0701,627.5635,1006.1651,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9989738,17.380579,24.400795,1,2020-06-29 13:30:49
6.9533453,6.99807739,149.371964,0.0,0.0,7.30280733,260.0,31.6905918,0.7305819,3.534157,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00153806712,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.9524,627.5635,1006.1651,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9989738,17.380579,24.400795,1,2020-06-29 13:30:50
6.9533453,7.00128174,149.371964,0.0,0.0,7.30280733,260.0,31.6905918,0.7305819,3.534157,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00230710068999999,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.7561,627.5635,1005.89594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9989738,17.380579,24.400795,1,2020-06-29 13:30:51
6.9533453,7.00128174,149.3207,0.0,0.0,7.29768038,260.0,31.6905918,0.7305819,3.534157,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00281978981,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.7561,627.4433,1006.1651,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9989738,17.380579,24.400795,1,2020-06-29 13:30:52
6.9533453,7.00128174,149.19252,0.0,0.0,7.29768038,260.0,31.6905918,0.7305819,3.534157,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00281978981,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.7561,627.4433,1005.81903,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9989738,17.380579,24.400795,1,2020-06-29 13:30:53
6.9533453,7.00128174,149.19252,0.0,0.0,7.29736,260.0,31.6905918,0.7305819,3.534157,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00281978981,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.5206,627.4433,1005.97284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9989738,17.380579,24.400795,1,2020-06-29 13:30:54
6.9533453,6.994553,149.19252,0.0,0.0,7.29639864,260.0,31.6905918,0.7305819,3.534157,0.0,0.000256303465,0.0006405534,0.000512196699999999,0.00281978981,0.00192135269999999,0.00217648758999999,0.0,0.000256303465,613.7561,627.4433,1006.04974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.9989738,17.380579,24.400795,1,2020-06-29 13:30:55
