P206.Status,t_stamp,AIT202.Pv,P205.Status,P203.Status,FIT503.Pv,PIT501.Pv,FIT502.Pv,MV101.Status,P101.Status,AIT402.Pv,P1_STATE,PIT503.Pv,MV503.Status,P502.Status,P403.Status,MV502.Status,P2_STATE,LIT101.Pv,P6_STATE,AIT503.Pv,P204.Status,LIT301.Pv,AIT201.Pv,P5_STATE,PIT502.Pv,AIT502.Pv,AIT203.Pv,AIT501.Pv,MV504.Status,FIT301.Pv,MV302.Status,MV201.Status,P602.Status,MV303.Status,MV501.Status,LIT401.Pv,MV304.Status,FIT201.Pv,P3_STATE,FIT101.Pv,FIT504.Pv,FIT601.Pv,P302.Status,P4_STATE,P402.Status,AIT504.Pv,P301.Status,P601.Status,P102.Status,P401.Status,FIT401.Pv,DPIT301.Pv,P201.Status,P501.Status,MV301.Status,FIT501.Pv,UV401.Status,AIT401.Pv,P202.Status,P404.Status
1.0,2020-06-22 09:00:10,6.96058699999999,1.0,1.0,0.00217648758999999,28.9669323,0.00192135269999999,1.0,1.0,0.0,1.0,24.4328383999999,1.0,1.0,1.0,1.0,1.0,613.795349,1.0,31.7546787,1.0,627.483337,6.9533453,1.0,17.4286346,260.0,149.269424,7.29639864,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1006.1651,1.0,0.000256303465,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.5383235,1.0,1.0,1.0,1.0,0.000512196699999999,3.534157,1.0,1.0,1.0,0.00256344536,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:11,6.95738268,1.0,1.0,0.00217648758999999,28.9669323,0.00192135269999999,1.0,1.0,0.0,1.0,24.4328383999999,1.0,1.0,1.0,1.0,1.0,613.716858,1.0,31.7546787,1.0,627.483337,6.9533453,1.0,17.4286346,260.0,149.269424,7.29639864,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1006.01129,1.0,0.000256303465,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.5383235,1.0,1.0,1.0,1.0,0.000512196699999999,3.534157,1.0,1.0,1.0,0.00256344536,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:12,6.95097446,1.0,1.0,0.00217648758999999,28.9669323,0.00192135269999999,1.0,1.0,0.0,1.0,24.4328383999999,1.0,1.0,1.0,1.0,1.0,613.5991,1.0,31.7546787,1.0,627.483337,6.9533453,1.0,17.4286346,260.0,149.269424,7.29639864,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1005.97284,1.0,0.0026911865,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.7305819,1.0,1.0,1.0,1.0,0.000512196699999999,3.534157,1.0,1.0,1.0,0.0014098949,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:13,6.94328399999999,1.0,1.0,0.00217648758999999,28.9669323,0.00192135269999999,1.0,1.0,0.0,1.0,24.4328383999999,1.0,1.0,1.0,1.0,1.0,613.5599,1.0,31.7546787,1.0,627.483337,6.9533453,1.0,17.4286346,260.0,149.269424,7.299603,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1005.78058,1.0,0.00371640036,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.7305819,1.0,1.0,1.0,1.0,0.000512196699999999,3.534157,1.0,1.0,1.0,0.0014098949,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:14,6.94232273,1.0,1.0,0.00217648758999999,28.9669323,0.00192135269999999,1.0,1.0,0.0,1.0,24.4328383999999,1.0,1.0,1.0,1.0,1.0,613.9524,1.0,31.7546787,1.0,627.483337,6.9533453,1.0,17.4286346,260.0,149.269424,7.299603,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1006.04974,1.0,0.00371640036,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.7305819,1.0,1.0,1.0,1.0,0.000512196699999999,3.534157,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:15,6.93879799999999,1.0,1.0,0.00217648758999999,28.9669323,0.00192135269999999,1.0,1.0,0.0,1.0,24.4328383999999,1.0,1.0,1.0,1.0,1.0,614.1879,1.0,31.7546787,1.0,627.483337,6.9533453,1.0,17.4286346,260.0,149.269424,7.299603,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1005.89594,1.0,0.00371640036,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.7305819,1.0,1.0,1.0,1.0,0.000512196699999999,3.534157,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:16,6.93879799999999,1.0,1.0,0.00217648758999999,28.9669323,0.00192135269999999,1.0,1.0,0.0,1.0,24.4328383999999,1.0,1.0,1.0,1.0,1.0,613.795349,1.0,31.7546787,1.0,627.483337,6.9533453,1.0,17.4286346,260.0,149.269424,7.30280733,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1006.0882,1.0,0.00371640036,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.7305819,1.0,1.0,1.0,1.0,0.000512196699999999,3.534157,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:17,6.93879799999999,1.0,1.0,0.00217648758999999,28.9669323,0.00192135269999999,1.0,1.0,0.0,1.0,24.4328383999999,1.0,1.0,1.0,1.0,1.0,613.5599,1.0,31.7546787,1.0,627.483337,6.9533453,1.0,17.4286346,260.0,149.269424,7.30280733,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1005.81903,1.0,0.0007689104,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.7305819,1.0,1.0,1.0,1.0,0.000512196699999999,3.534157,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:18,6.93879799999999,1.0,1.0,0.00217648758999999,28.9669323,0.00192135269999999,1.0,1.0,0.0,1.0,24.4328383999999,1.0,1.0,1.0,1.0,1.0,613.8739,1.0,31.7546787,1.0,627.5635,6.9533453,1.0,17.4286346,260.0,149.269424,7.30280733,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1005.85748,1.0,0.0007689104,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.7305819,1.0,1.0,1.0,1.0,0.000512196699999999,3.534157,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:19,6.94616799999999,1.0,1.0,0.00217648758999999,28.9669323,0.00192135269999999,1.0,1.0,0.0,1.0,24.4328383999999,1.0,1.0,1.0,1.0,1.0,613.8739,1.0,31.7546787,1.0,627.7237,6.9533453,1.0,17.4286346,260.0,149.269424,7.30280733,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1005.97284,1.0,0.0007689104,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.7305819,1.0,1.0,1.0,1.0,0.000512196699999999,3.534157,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:20,6.953538,1.0,1.0,0.00217648758999999,28.9669323,0.00192135269999999,1.0,1.0,0.0,1.0,24.3527299999999,1.0,1.0,1.0,1.0,1.0,613.913147,1.0,31.7546787,1.0,627.763733,6.9533453,1.0,17.4286346,260.0,149.269424,7.30280733,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1006.04974,1.0,0.0007689104,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.7305819,1.0,1.0,1.0,1.0,0.000512196699999999,3.52455354,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:21,6.95738268,1.0,1.0,0.00217648758999999,28.9669323,0.00192135269999999,1.0,1.0,0.0,1.0,24.3527299999999,1.0,1.0,1.0,1.0,1.0,613.6776,1.0,31.7546787,1.0,627.763733,6.9533453,1.0,17.4286346,260.0,149.218155,7.30601168,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1005.89594,1.0,0.00051260693,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.7305819,1.0,1.0,1.0,1.0,0.000512196699999999,3.52455354,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:22,6.9631505,1.0,1.0,0.00217648758999999,28.9669323,0.00192135269999999,1.0,1.0,0.0,1.0,24.3527299999999,1.0,1.0,1.0,1.0,1.0,613.991638,1.0,31.7546787,1.0,627.763733,6.9533453,1.0,17.380579,260.0,149.013077,7.30601168,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1006.28046,1.0,0.0,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.7305819,1.0,1.0,1.0,1.0,0.000512196699999999,3.52455354,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:23,6.9702,1.0,1.0,0.00217648758999999,28.9669323,0.00192135269999999,1.0,1.0,0.0,1.0,24.3527299999999,1.0,1.0,1.0,1.0,1.0,613.913147,1.0,31.7546787,1.0,627.964,6.9533453,1.0,17.380579,260.0,149.013077,7.303128,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1006.20355,1.0,0.0,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.7305819,1.0,1.0,1.0,1.0,0.000512196699999999,3.52455354,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:24,6.97500658,1.0,1.0,0.00217648758999999,28.9669323,0.00192135269999999,1.0,1.0,0.0,1.0,24.3527299999999,1.0,1.0,1.0,1.0,1.0,613.913147,1.0,31.7546787,1.0,627.964,6.9533453,1.0,17.380579,260.0,149.013077,7.30056429,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1006.242,1.0,0.0,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.7305819,1.0,1.0,1.0,1.0,0.000512196699999999,3.52455354,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:25,6.975327,1.0,1.0,0.00217648758999999,28.9669323,0.00192135269999999,1.0,1.0,0.0,1.0,24.3527299999999,1.0,1.0,1.0,1.0,1.0,613.5991,1.0,31.7546787,1.0,627.964,6.9533453,1.0,17.380579,260.0,149.013077,7.30056429,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1005.97284,1.0,0.000256303465,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.769033550999999,1.0,1.0,1.0,1.0,0.000512196699999999,3.52455354,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:26,6.97853136,1.0,1.0,0.00217648758999999,28.9669323,0.00192135269999999,1.0,1.0,0.0,1.0,24.3527299999999,1.0,1.0,1.0,1.0,1.0,613.3636,1.0,31.7546787,1.0,627.964,6.9533453,1.0,17.380579,260.0,149.013077,7.30056429,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1006.01129,1.0,0.000256303465,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.8843886,1.0,1.0,1.0,1.0,0.000512196699999999,3.52455354,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:27,6.97853136,1.0,1.0,0.00217648758999999,28.9669323,0.00192135269999999,1.0,1.0,0.0,1.0,24.3527299999999,1.0,1.0,1.0,1.0,1.0,613.913147,1.0,31.7546787,1.0,627.964,6.9533453,1.0,17.380579,260.0,149.013077,7.29896199999999,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1005.97284,1.0,0.000256303465,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.8843886,1.0,1.0,1.0,1.0,0.000512196699999999,3.52455354,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:28,6.97564745,1.0,1.0,0.00217648758999999,28.9669323,0.00192135269999999,1.0,1.0,0.0,1.0,24.3527299999999,1.0,1.0,1.0,1.0,1.0,614.1094,1.0,31.7546787,1.0,627.964,6.9533453,1.0,17.380579,260.0,149.013077,7.29736,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1006.0882,1.0,0.000256303465,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.8843886,1.0,1.0,1.0,1.0,0.000512196699999999,3.52455354,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:29,6.96827745,1.0,1.0,0.00217648758999999,28.9669323,0.00192135269999999,1.0,1.0,0.0,1.0,24.3527299999999,1.0,1.0,1.0,1.0,1.0,613.991638,1.0,31.7546787,1.0,627.964,6.9533453,1.0,17.380579,260.0,148.8849,7.29736,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1006.20355,1.0,0.000256303465,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.8843886,1.0,1.0,1.0,1.0,0.000512196699999999,3.52455354,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:30,6.959946,1.0,1.0,0.00217648758999999,28.9669323,0.00192135269999999,1.0,1.0,0.0,1.0,24.3527299999999,1.0,1.0,1.0,1.0,1.0,613.795349,1.0,31.7546787,1.0,627.483337,6.9533453,1.0,17.380579,260.0,148.8849,7.29736,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1006.35736,1.0,0.000256303465,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.8843886,1.0,1.0,1.0,1.0,0.000512196699999999,3.54055953,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:31,6.95321751,1.0,1.0,0.00217648758999999,28.9669323,0.00192135269999999,1.0,1.0,0.0,1.0,24.3527299999999,1.0,1.0,1.0,1.0,1.0,614.2664,1.0,31.7546787,1.0,627.483337,6.9533453,1.0,17.380579,260.0,148.8849,7.29736,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1006.04974,1.0,0.000256303465,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.8843886,1.0,1.0,1.0,1.0,0.000512196699999999,3.54055953,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:32,6.94520664,1.0,1.0,0.00217648758999999,28.9669323,0.00192135269999999,1.0,1.0,0.0,1.0,24.400795,1.0,1.0,1.0,1.0,1.0,614.0701,1.0,31.7546787,1.0,627.483337,6.9533453,1.0,17.380579,260.0,148.8849,7.29736,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1006.242,1.0,0.000256303465,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.576775199999999,1.0,1.0,1.0,1.0,0.000512196699999999,3.54055953,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:33,6.935273,1.0,1.0,0.00217648758999999,28.9669323,0.00192135269999999,1.0,1.0,0.0,1.0,24.400795,1.0,1.0,1.0,1.0,1.0,613.795349,1.0,31.7546787,1.0,627.483337,6.9533453,1.0,17.380579,260.0,148.8849,7.29736,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1005.89594,1.0,0.000256303465,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.576775199999999,1.0,1.0,1.0,1.0,0.000512196699999999,3.54055953,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:34,6.928544,1.0,1.0,0.00217648758999999,28.9669323,0.00192135269999999,1.0,1.0,0.0,1.0,24.400795,1.0,1.0,1.0,1.0,1.0,613.913147,1.0,31.7546787,1.0,627.483337,6.9533453,1.0,17.380579,260.0,148.8849,7.29992342,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1006.20355,1.0,0.000256303465,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.576775199999999,1.0,1.0,1.0,1.0,0.000512196699999999,3.54055953,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:35,6.92373753,1.0,1.0,0.00217648758999999,28.9669323,0.00192135269999999,1.0,1.0,0.0,1.0,24.400795,1.0,1.0,1.0,1.0,1.0,613.9524,1.0,31.7546787,1.0,627.483337,6.9533453,1.0,17.380579,260.0,148.8849,7.30216646,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1006.20355,1.0,0.000256303465,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.576775199999999,1.0,1.0,1.0,1.0,0.000512196699999999,3.534157,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:36,6.91925144,1.0,1.0,0.00217648758999999,28.9989738,0.00192135269999999,1.0,1.0,0.0,1.0,24.400795,1.0,1.0,1.0,1.0,1.0,614.0701,1.0,31.7546787,1.0,627.483337,6.9533453,1.0,17.380579,260.0,148.8849,7.30216646,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1006.35736,1.0,0.000256303465,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.576775199999999,1.0,1.0,1.0,1.0,0.000512196699999999,3.534157,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:37,6.91636799999999,1.0,1.0,0.00217648758999999,28.9989738,0.00192135269999999,1.0,1.0,0.0,1.0,24.400795,1.0,1.0,1.0,1.0,1.0,613.991638,1.0,31.7546787,1.0,627.6836,6.9533453,1.0,17.380579,260.0,148.8849,7.305371,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1006.20355,1.0,0.000256303465,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.8843886,1.0,1.0,1.0,1.0,0.000512196699999999,3.534157,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:38,6.91636799999999,1.0,1.0,0.00217648758999999,28.9989738,0.00192135269999999,1.0,1.0,0.0,1.0,24.400795,1.0,1.0,1.0,1.0,1.0,613.9524,1.0,31.7546787,1.0,627.6836,6.9533453,1.0,17.380579,260.0,148.8849,7.30729342,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1006.1651,1.0,0.000256303465,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.8843886,1.0,1.0,1.0,1.0,0.000512196699999999,3.534157,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:39,6.91636799999999,1.0,1.0,0.00217648758999999,28.9989738,0.00192135269999999,1.0,1.0,0.0,1.0,24.400795,1.0,1.0,1.0,1.0,1.0,614.1487,1.0,31.498333,1.0,627.6836,6.9533453,1.0,17.380579,260.0,148.8849,7.30729342,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1006.0882,1.0,0.000256303465,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.8843886,1.0,1.0,1.0,1.0,0.000512196699999999,3.534157,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:40,6.91636799999999,1.0,1.0,0.00217648758999999,28.9989738,0.00192135269999999,1.0,1.0,0.0,1.0,24.400795,1.0,1.0,1.0,1.0,1.0,614.1487,1.0,31.498333,1.0,627.5635,6.9533453,1.0,17.380579,260.0,149.115616,7.30729342,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1006.28046,1.0,0.000256303465,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.8843886,1.0,1.0,1.0,1.0,0.000512196699999999,3.534157,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:41,6.92566,1.0,1.0,0.00217648758999999,28.9989738,0.00192135269999999,1.0,1.0,0.0,1.0,24.400795,1.0,1.0,1.0,1.0,1.0,613.991638,1.0,31.498333,1.0,627.5635,6.9533453,1.0,17.380579,260.0,149.115616,7.30729342,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1006.1651,1.0,0.000256303465,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.615226865,1.0,1.0,1.0,1.0,0.000512196699999999,3.534157,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
1.0,2020-06-22 09:00:42,6.93110752,1.0,1.0,0.00217648758999999,28.9989738,0.00192135269999999,1.0,1.0,0.0,1.0,24.400795,1.0,1.0,1.0,1.0,1.0,613.716858,1.0,31.8508072,1.0,627.5635,6.9533453,1.0,17.380579,260.0,149.115616,7.30793428,1.0,0.0006405534,1.0,1.0,1.0,1.0,1.0,1006.39581,1.0,0.000256303465,1.0,0.0,0.0,0.000256303465,1.0,1.0,1.0,0.615226865,1.0,1.0,1.0,1.0,0.000512196699999999,3.534157,1.0,1.0,1.0,0.00217892858,1.0,0.0,1.0,1.0
