P206.Status,t_stamp,AIT202.Pv,P205.Status,P203.Status,FIT503.Pv,PIT501.Pv,FIT502.Pv,MV101.Status,P101.Status,AIT402.Pv,P1_STATE,PIT503.Pv,MV503.Status,P502.Status,P403.Status,MV502.Status,P2_STATE,LIT101.Pv,P6_STATE,AIT503.Pv,P204.Status,LIT301.Pv,AIT201.Pv,P5_STATE,PIT502.Pv,AIT502.Pv,AIT203.Pv,AIT501.Pv,MV504.Status,FIT301.Pv,MV302.Status,MV201.Status,P602.Status,MV303.Status,MV501.Status,LIT401.Pv,MV304.Status,FIT201.Pv,P3_STATE,FIT101.Pv,FIT504.Pv,FIT601.Pv,P302.Status,P4_STATE,P402.Status,AIT504.Pv,P301.Status,P601.Status,P102.Status,P401.Status,FIT401.Pv,DPIT301.Pv,P201.Status,P501.Status,MV301.Status,FIT501.Pv,UV401.Status,AIT401.Pv,P202.Status,P404.Status
1,2020-06-29 10:00:10,8.719431,2,2,0.114585668,226.672652999999,1.21519148,1,2,0,3,200.63765,1,1,1,2,2,526.2617,2,57.4211731,1,276.4115,72.86593,12,3.05962253,172.827484,152.063568,7.177519,1,2.2204144,2,2,1,1,2,892.7326,1,2.3413322,7,0.0,0.0,0.000256303465,1,4,1,2.268649,2,1,1,2,1.346437,18.7720089,2,2,1,1.35760069,2,0,1,1
1,2020-06-29 10:00:11,8.719431,2,2,0.114585668,226.672652999999,1.21262968,1,2,0,3,200.63765,1,1,1,2,2,525.712158,2,57.4211731,1,275.970917,72.86593,12,3.05962253,172.673676,152.0892,7.177519,1,2.2204144,2,2,1,1,2,892.8864,1,2.3413322,7,0.0,0.0,0.000256303465,1,4,1,2.268649,2,1,1,2,1.346437,18.7944164,2,2,1,1.35760069,2,0,1,1
1,2020-06-29 10:00:12,8.719431,2,2,0.113305382,226.464371,1.20545661,1,2,0,3,200.63765,1,1,1,2,2,524.9271,2,57.4211731,1,275.6104,72.86593,12,3.05962253,172.596771,152.0892,7.177519,1,2.219005,2,2,1,1,2,892.924866,1,2.3413322,7,0.0,0.0,0.000256303465,1,4,1,2.268649,2,1,1,2,1.346437,18.7944164,2,2,1,1.35760069,2,0,1,1
1,2020-06-29 10:00:13,8.719431,2,2,0.113305382,226.464371,1.20545661,1,2,0,3,200.63765,1,1,1,2,2,524.848633,2,57.4211731,1,275.1298,72.86593,12,3.05962253,172.596771,152.0892,7.177519,1,2.219005,2,2,1,1,2,893.194031,1,2.3413322,7,0.0,0.0,0.000256303465,1,4,1,2.268649,2,1,1,2,1.34605289,18.7944164,2,2,1,1.35760069,2,0,1,1
1,2020-06-29 10:00:14,8.719431,2,2,0.113305382,226.464371,1.20340717,1,2,0,3,200.63765,1,1,1,2,2,523.906555,2,57.4211731,1,275.1298,72.86593,12,3.05962253,172.596771,152.217377,7.177519,1,2.219005,2,2,1,1,2,893.3094,1,2.3413322,7,0.0,0.0,0.000256303465,1,4,1,1.96103561,2,1,1,2,1.34605289,18.82643,2,2,1,1.35760069,2,0,1,1
1,2020-06-29 10:00:15,8.715586,2,2,0.113305382,226.464371,1.19649041,1,2,0,3,200.493469,1,1,1,2,2,523.4748,2,57.4211731,1,274.569031,72.86593,12,3.05962253,172.596771,152.294281,7.177519,1,2.21862078,2,2,1,1,2,893.4632,1,2.34325433,7,0.0,0.0,0.000256303465,1,4,1,1.96103561,2,1,1,2,1.34605289,18.8584423,2,2,1,1.35913873,2,0,1,1
1,2020-06-29 10:00:16,8.71526499999999,2,2,0.113305382,226.464371,1.20391953,1,2,0,3,200.493469,1,1,1,2,2,522.6897,2,57.4211731,1,274.569031,72.86593,12,3.05962253,172.596771,152.294281,7.177519,1,2.21272779,2,2,1,1,2,893.4632,1,2.34325433,7,0.0,0.0,0.000256303465,1,4,1,1.96103561,2,1,1,2,1.34605289,18.8584423,2,2,1,1.35913873,2,0,1,1
1,2020-06-29 10:00:17,8.71526499999999,2,2,0.113305382,226.464371,1.20520043,1,2,0,3,200.493469,1,1,1,2,2,522.57196,2,57.4211731,1,274.569031,72.86593,12,3.05962253,172.596771,152.294281,7.177519,1,2.21272779,2,2,1,1,2,893.501648,1,2.34325433,7,0.0,0.0,0.000256303465,1,4,1,2.30710077,2,1,1,2,1.34797359,18.8584423,2,2,1,1.36042047,2,0,1,1
1,2020-06-29 10:00:18,8.71526499999999,2,2,0.113305382,226.464371,1.21006787,1,2,0,3,200.493469,1,1,1,2,2,521.7869,2,57.4211731,1,274.569031,72.86593,12,3.05962253,172.596771,152.294281,7.177519,1,2.21234345,2,2,1,1,2,893.501648,1,2.34325433,7,0.0,0.0,0.000256303465,1,4,1,2.30710077,2,1,1,2,1.3483578,18.8584423,2,2,1,1.36118948,2,0,1,1
1,2020-06-29 10:00:19,8.71526499999999,2,2,0.113305382,226.464371,1.2203151,1,2,0,3,200.493469,1,1,1,2,2,521.1196,2,57.4211731,1,274.569031,72.86593,12,3.05962253,172.596771,152.319915999999,7.17815971,1,2.21234345,2,2,1,1,2,893.424743999999,1,2.34069133,7,0.0,0.0,0.000256303465,1,4,1,2.30710077,2,1,1,2,1.3483578,18.8584423,2,2,1,1.36118948,2,0,1,1
1,2020-06-29 10:00:20,8.716227,2,2,0.113305382,226.464371,1.22479832,1,2,0,3,200.493469,1,1,1,2,2,521.590637,2,57.4211731,1,274.729248,72.86593,12,3.05962253,172.442963,152.525,7.17815971,1,2.21234345,2,2,1,1,2,893.578552,1,2.34069133,7,0.0,0.0,0.000256303465,1,4,1,2.30710077,2,1,1,2,1.3483578,18.8232288,2,2,1,1.35965145,2,0,1,1
1,2020-06-29 10:00:21,8.71879,2,2,0.113305382,226.608566,1.22479832,1,2,0,3,200.493469,1,1,1,2,2,520.6093,2,57.6775169,1,275.16983,72.86593,12,3.05962253,172.21225,152.525,7.17815971,1,2.21413684,2,2,1,1,2,893.809265,1,2.3400507,7,0.0,0.0,0.000256303465,1,4,1,2.30710077,2,1,1,2,1.3483578,18.7944164,2,2,1,1.35888231,2,0,1,1
1,2020-06-29 10:00:22,8.721033,2,2,0.114457645,226.608566,1.21621621,1,2,0,3,200.621643,1,1,1,2,2,520.4131,2,57.6775169,1,275.7306,72.86593,12,3.05962253,172.21225,152.525,7.17815971,1,2.21721148,2,2,1,1,2,894.1938,1,2.33928179999999,7,0.0,0.0,0.000256303465,1,4,1,2.30710077,2,1,1,2,1.3483578,18.7944164,2,2,1,1.35888231,2,0,1,1
1,2020-06-29 10:00:23,8.721033,2,2,0.114457645,226.608566,1.21134877,1,2,0,3,200.621643,1,1,1,2,2,519.313965,2,57.6775169,1,275.77063,72.86593,12,3.05962253,172.21225,152.525,7.17815971,1,2.21810842,2,2,1,1,2,894.3476,1,2.33928179999999,7,0.0,0.0,0.000256303465,1,4,1,2.30710077,2,1,1,2,1.34707725,18.8072223999999,2,2,1,1.35888231,2,0,1,1
1,2020-06-29 10:00:24,8.721033,2,2,0.114457645,226.608566,1.20071733,1,2,0,3,200.621643,1,1,1,2,2,519.117737,2,57.6775169,1,275.77063,72.86593,12,3.05962253,172.21225,152.525,7.181364,1,2.22220778,2,2,1,1,2,894.3476,1,2.340307,7,0.0,0.0,0.000256303465,1,4,1,2.30710077,2,1,1,2,1.34656513,18.8584423,2,2,1,1.35849786,2,0,1,1
1,2020-06-29 10:00:25,8.721033,2,2,0.114457645,226.608566,1.1958499,1,2,0,3,200.621643,1,1,1,2,2,518.332642,2,57.5493469,1,275.8107,72.86593,12,3.05962253,172.21225,152.704437,7.182966,1,2.22425771,2,2,1,1,2,894.4245,1,2.34248543,7,0.0,0.0,0.000256303465,1,4,1,2.153294,2,1,1,2,1.34656513,18.8584423,2,2,1,1.35516536,2,0,1,1
1,2020-06-29 10:00:26,8.725199,2,2,0.114457645,226.608566,1.20007682,1,2,0,3,200.621643,1,1,1,2,2,518.0187,2,57.5493469,1,277.0123,72.86593,12,3.05962253,172.21225,152.730072,7.182966,1,2.22425771,2,2,1,1,2,894.386047,1,2.34287,7,0.0,0.0,0.000256303465,1,4,1,2.153294,2,1,1,2,1.34810162,18.8584423,2,2,1,1.35516536,2,0,1,1
1,2020-06-29 10:00:27,8.725199,2,2,0.114457645,226.608566,1.19661844,1,2,0,3,200.621643,1,1,1,2,2,517.2728,2,57.5493469,1,277.0123,72.86593,12,3.05962253,172.21225,152.730072,7.18585,1,2.22425771,2,2,1,1,2,894.232239,1,2.34351063,7,0.0,0.0,0.000256303465,1,4,1,2.153294,2,1,1,2,1.34874189,18.8584423,2,2,1,1.35734427,2,0,1,1
1,2020-06-29 10:00:28,8.725199,2,2,0.114457645,226.608566,1.19508135,1,2,0,3,200.621643,1,1,1,2,2,517.3906,2,57.5493469,1,277.733276,72.86593,12,3.05962253,172.21225,152.730072,7.18585,1,2.22195172,2,2,1,1,2,894.232239,1,2.343639,7,0.0,0.0,0.000256303465,1,4,1,2.153294,2,1,1,2,1.34874189,18.8584423,2,2,1,1.35734427,2,0,1,1
1,2020-06-29 10:00:29,8.727442,2,2,0.114457645,226.432327,1.20545661,1,2,0,3,200.621643,1,1,1,2,2,516.6448,2,57.5493469,1,277.8134,72.86593,12,3.05962253,172.21225,152.730072,7.18585,1,2.221311,2,2,1,1,2,894.0784,1,2.343639,7,0.0,0.0,0.000256303465,1,4,1,2.153294,2,1,1,2,1.34874189,18.8584423,2,2,1,1.35734427,2,0,1,1
1,2020-06-29 10:00:30,8.730646,2,2,0.114457645,226.432327,1.20981169,1,2,0,3,200.621643,1,1,1,2,2,516.056,2,57.5493469,1,278.09375,72.86593,12,3.05962253,171.981537,152.730072,7.18745232,1,2.22003,2,2,1,1,2,894.1938,1,2.343639,7,0.0,0.0,0.000256303465,1,4,1,2.153294,2,1,1,2,1.35091877,18.8584423,2,2,1,1.358626,2,0,1,1
1,2020-06-29 10:00:31,8.730646,2,2,0.114457645,226.432327,1.21557581,1,2,0,3,200.621643,1,1,1,2,2,515.035461,2,57.5493469,1,278.13382,72.86593,12,3.05962253,171.981537,152.960785,7.190336,1,2.22003,2,2,1,1,2,894.0784,1,2.343639,7,0.0,0.0,0.000256303465,1,4,1,2.153294,2,1,1,2,1.35091877,18.8584423,2,2,1,1.358626,2,0,1,1
1,2020-06-29 10:00:32,8.730646,2,2,0.114457645,226.432327,1.215832,1,2,0,3,200.621643,1,1,1,2,2,514.6429,2,57.5493469,1,278.69458,72.86593,12,3.05962253,171.981537,152.960785,7.190336,1,2.21849275,2,2,1,1,2,894.2707,1,2.343639,7,0.0,0.0,0.000256303465,1,4,1,2.23019743,2,1,1,2,1.35091877,18.8584423,2,2,1,1.35721612,2,0,1,1
1,2020-06-29 10:00:33,8.734171,2,2,0.114457645,226.432327,1.21826565,1,2,0,3,200.621643,1,1,1,2,2,513.8971,2,57.5493469,1,278.69458,72.86593,12,3.05962253,171.981537,152.960785,7.190336,1,2.217724,2,2,1,1,2,894.61676,1,2.34197283,7,0.0,0.0,0.000256303465,1,4,1,2.49935913,2,1,1,2,1.3518151,18.8584423,2,2,1,1.35721612,2,0,1,1
1,2020-06-29 10:00:34,8.734171,2,2,0.112537213,226.544479,1.23466122,1,2,0,3,200.621643,1,1,1,2,2,513.3476,2,57.5493469,1,278.69458,72.86593,12,3.05962253,171.981537,152.960785,7.191297,1,2.21618676,2,2,1,1,2,894.9244,1,2.34197283,7,0.0,0.0,0.000256303465,1,4,1,2.49935913,2,1,1,2,1.35194314,18.8584423,2,2,1,1.35721612,2,0,1,1
1,2020-06-29 10:00:35,8.734491,2,2,0.112537213,226.544479,1.23478937,1,2,0,3,200.621643,1,1,1,2,2,512.3663,2,57.5493469,1,278.69458,72.86593,12,3.05962253,171.981537,152.960785,7.191938,1,2.21580243,2,2,1,1,2,895.6165,1,2.34197283,7,0.0,0.0,0.000256303465,1,4,1,2.49935913,2,1,1,2,1.35194314,18.8584423,2,2,1,1.35606253,2,0,1,1
1,2020-06-29 10:00:36,8.738977,2,2,0.112537213,226.544479,1.22659159,1,2,0,3,200.621643,1,1,1,2,2,511.73822,2,57.5493469,1,278.69458,72.9300155999999,12,3.05962253,171.981537,152.960785,7.191938,1,2.21580243,2,2,1,1,2,896.077942,1,2.34197283,7,0.0,0.0,0.000256303465,1,4,1,2.49935913,2,1,1,2,1.35002244,18.8904533,2,2,1,1.35593438,2,0,1,1
1,2020-06-29 10:00:37,8.738977,2,2,0.112537213,226.592545,1.22057128,1,2,0,3,200.621643,1,1,1,2,2,511.541931,2,57.5493469,1,277.8935,72.9300155999999,12,3.05962253,171.597031,153.165848,7.1954627,1,2.21721148,2,2,1,1,2,896.154846,1,2.34197283,7,0.0,0.0,0.000256303465,1,4,1,2.49935913,2,1,1,2,1.34874189,18.8904533,2,2,1,1.35593438,2,0,1,1
1,2020-06-29 10:00:38,8.738977,2,2,0.113561444,226.592545,1.21557581,1,2,0,3,200.621643,1,1,1,2,2,510.9139,2,57.58139,1,277.8134,72.9300155999999,12,3.05962253,171.597031,153.165848,7.19674444,1,2.217724,2,2,1,1,2,896.462463,1,2.34325433,7,0.0,0.0,0.000256303465,1,4,1,2.153294,2,1,1,2,1.34874189,18.8328323,2,2,1,1.35772884,2,0,1,1
1,2020-06-29 10:00:39,8.738977,2,2,0.113561444,226.592545,1.21557581,1,2,0,3,200.621643,1,1,1,2,2,510.560638,2,57.6134337999999,1,277.8134,72.9300155999999,12,3.05962253,171.69957,153.165848,7.19674444,1,2.217724,2,2,1,1,2,896.7701,1,2.3438952,7,0.0,0.0,0.000256303465,1,4,1,2.153294,2,1,1,2,1.34874189,18.8104229,2,2,1,1.35772884,2,0,1,1
1,2020-06-29 10:00:40,8.74058,2,2,0.113561444,226.592545,1.22351742,1,2,0,3,200.621643,1,1,1,2,2,509.971832,2,57.6134337999999,1,277.8134,72.9300155999999,12,3.05962253,172.0328,153.165848,7.19674444,1,2.21669912,2,2,1,1,2,896.9239,1,2.3451767,7,0.0,0.0,0.000256303465,1,4,1,2.153294,2,1,1,2,1.34874189,18.8072223999999,2,2,1,1.35772884,2,0,1,1
1,2020-06-29 10:00:41,8.745707,2,2,0.113561444,226.592545,1.22543871,1,2,0,3,200.621643,1,1,1,2,2,510.128845,2,57.6134337999999,1,277.8134,72.9300155999999,12,3.05962253,172.0328,153.165848,7.19706499999999,1,2.21669912,2,2,1,1,2,897.2315,1,2.34568929999999,7,0.0,0.0,0.000256303465,1,4,1,2.153294,2,1,1,2,1.34874189,18.8072223999999,2,2,1,1.35772884,2,0,1,1
1,2020-06-29 10:00:42,8.746027,2,2,0.113049328,226.592545,1.22543871,1,2,0,3,200.621643,1,1,1,2,2,509.697051999999,2,57.6134337999999,1,277.8134,72.9300155999999,12,3.05962253,171.776474,153.165848,7.20091,1,2.21669912,2,2,1,1,2,897.9236,1,2.34735537,7,0.0,0.0,0.000256303465,1,4,1,2.153294,2,1,1,2,1.34874189,18.7944164,2,2,1,1.35542166,2,0,1,1
1,2020-06-29 10:00:43,8.744425,2,2,0.113049328,226.592545,1.23081851,1,2,0,3,200.621643,1,1,1,2,2,509.971832,2,57.7416039,1,277.2927,72.9300155999999,12,3.05962253,171.776474,153.165848,7.20091,1,2.217724,2,2,1,1,2,898.4619,1,2.34735537,7,0.0,0.0,0.000256303465,1,4,1,2.53781079999999,2,1,1,2,1.34925413,18.77521,2,2,1,1.35542166,2,0,1,1
1,2020-06-29 10:00:44,8.743784,2,2,0.113049328,226.592545,1.23542976,1,2,0,3,200.509491,1,1,1,2,2,509.343781,2,57.8377342,1,277.2927,72.9300155999999,12,3.05962253,171.776474,153.165848,7.20091,1,2.21913314,2,2,1,1,2,898.6926,1,2.34799599999999,7,0.0,0.0,0.000256303465,1,4,1,2.53781079999999,2,1,1,2,1.34925413,18.8168258999999,2,2,1,1.35542166,2,0,1,1
1,2020-06-29 10:00:45,8.742823,2,2,0.113049328,226.320175,1.22659159,1,2,0,3,200.509491,1,1,1,2,2,509.029754999999,2,57.8377342,1,277.2927,72.9300155999999,12,3.05962253,171.7252,153.319656,7.20091,1,2.21913314,2,2,1,1,2,899.0387,1,2.34799599999999,7,0.0,0.0,0.000256303465,1,4,1,2.53781079999999,2,1,1,2,1.34925413,18.8328323,2,2,1,1.35580623,2,0,1,1
1,2020-06-29 10:00:46,8.742823,2,2,0.113049328,226.320175,1.22467017,1,2,0,3,200.509491,1,1,1,2,2,508.51947,2,57.8377342,1,277.2927,72.9300155999999,12,3.05962253,171.7252,153.370926,7.20251226,1,2.21913314,2,2,1,1,2,899.4232,1,2.34799599999999,7,0.0,0.0,0.000256303465,1,4,1,2.46090746,2,1,1,2,1.34925413,18.8328323,2,2,1,1.35772884,2,0,1,1
1,2020-06-29 10:00:47,8.742823,2,2,0.113049328,226.320175,1.2304343,1,2,0,3,200.509491,1,1,1,2,2,508.440979,2,57.7736473,1,277.2927,72.9300155999999,12,3.05962253,171.6483,153.44783,7.20251226,1,2.21913314,2,2,1,1,2,899.577,1,2.34799599999999,7,0.0,0.0,0.000256303465,1,4,1,2.268649,2,1,1,2,1.34746146,18.80082,2,2,1,1.35913873,2,0,1,1
1,2020-06-29 10:00:48,8.745066,2,2,0.113945529,226.320175,1.21736908,1,2,0,3,200.397339,1,1,1,2,2,507.734436,2,57.7736473,1,277.2927,72.9300155999999,12,3.05962253,171.545761,153.44783,7.20251226,1,2.21913314,2,2,1,1,2,899.653931,1,2.345433,7,0.0,0.0,0.000256303465,1,4,1,2.268649,2,1,1,2,1.34746146,18.80082,2,2,1,1.35913873,2,0,1,1
1,2020-06-29 10:00:49,8.745066,2,2,0.113945529,226.320175,1.20840275,1,2,0,3,200.397339,1,1,1,2,2,507.538147,2,57.6775169,1,277.2927,72.9300155999999,12,3.05962253,171.545761,153.44783,7.20251226,1,2.22054243,2,2,1,1,2,900.192260999999,1,2.34415149999999,7,0.0,0.0,0.000256303465,1,4,1,2.268649,2,1,1,2,1.34746146,18.80082,2,2,1,1.35913873,2,0,1,1
1,2020-06-29 10:00:50,8.748911,2,2,0.113561444,226.320175,1.20481622,1,2,0,3,200.397339,1,1,1,2,2,506.6746,2,57.6775169,1,277.2927,72.9300155999999,12,3.05962253,171.545761,153.44783,7.20315299999999,1,2.22054243,2,2,1,1,2,900.2307,1,2.34325433,7,0.0,0.0,0.000256303465,1,4,1,2.268649,2,1,1,2,1.34746146,18.80082,2,2,1,1.35913873,2,0,1,1
1,2020-06-29 10:00:51,8.750193,2,2,0.1129213,226.36824,1.20481622,1,2,0,3,200.397339,1,1,1,2,2,506.4391,2,57.6775169,1,277.2927,72.9300155999999,12,3.05962253,171.545761,153.44783,7.20411444,1,2.21836448,2,2,1,1,2,900.038452,1,2.34312629999999,7,0.0,0.0,0.000256303465,1,4,1,2.49935913,2,1,1,2,1.34746146,18.80082,2,2,1,1.35913873,2,0,1,1
1,2020-06-29 10:00:52,8.750193,2,2,0.1129213,226.4804,1.21967471,1,2,0,3,200.397339,1,1,1,2,2,505.457763999999,2,57.6775169,1,277.2927,72.9300155999999,12,3.05962253,171.545761,153.44783,7.20571661,1,2.21721148,2,2,1,1,2,900.423,1,2.3426137,7,0.0,0.0,0.000256303465,1,4,1,2.49935913,2,1,1,2,1.34861386,18.80082,2,2,1,1.35913873,2,0,1,1
1,2020-06-29 10:00:53,8.750193,2,2,0.1129213,226.4804,1.23094666,1,2,0,3,200.397339,1,1,1,2,2,505.222259999999,2,57.6775169,1,277.2927,72.9300155999999,12,3.05962253,171.545761,153.4991,7.20571661,1,2.21516179999999,2,2,1,1,2,900.6537,1,2.3426137,7,0.0,0.0,0.000256303465,1,4,1,2.49935913,2,1,1,2,1.34925413,18.80082,2,2,1,1.35913873,2,0,1,1
1,2020-06-29 10:00:54,8.750193,2,2,0.1129213,226.4804,1.234405,1,2,0,3,200.397339,1,1,1,2,2,504.5942,2,57.6775169,1,277.2927,72.9300155999999,12,3.05962253,171.391953,153.576,7.20571661,1,2.21452117,2,2,1,1,2,900.8075,1,2.3426137,7,0.0,0.0,0.000256303465,1,4,1,2.268649,2,1,1,2,1.35168707,18.7848129,2,2,1,1.35836971,2,0,1,1
1,2020-06-29 10:00:55,8.750193,2,2,0.1129213,226.4804,1.21903419,1,2,0,3,200.397339,1,1,1,2,2,504.397949,2,57.6775169,1,277.2927,72.9300155999999,12,3.05962253,171.391953,153.729812999999,7.20571661,1,2.21452117,2,2,1,1,2,900.999756,1,2.3426137,7,0.0,0.0,0.000256303465,1,4,1,2.268649,2,1,1,2,1.35168707,18.7848129,2,2,1,1.35734427,2,0,1,1
1,2020-06-29 10:00:56,8.750193,2,2,0.1129213,226.4804,1.19828367,1,2,0,3,200.397339,1,1,1,2,2,504.123169,2,57.6775169,1,277.2927,72.9300155999999,12,3.05962253,171.391953,153.729812999999,7.20571661,1,2.21452117,2,2,1,1,2,900.6537,1,2.3426137,7,0.0,0.0,0.000256303465,1,4,1,2.268649,2,1,1,2,1.34810162,18.7624054,2,2,1,1.35734427,2,0,1,1
1,2020-06-29 10:00:57,8.750193,2,2,0.1129213,226.464371,1.1850903,1,2,0,3,200.397339,1,1,1,2,2,504.083923,2,57.6775169,1,277.412842,72.9300155999999,12,3.05962253,171.391953,153.729812999999,7.20571661,1,2.215418,2,2,1,1,2,900.3845,1,2.3426137,7,0.0,0.0,0.000256303465,1,4,1,2.268649,2,1,1,2,1.34810162,18.80402,2,2,1,1.35734427,2,0,1,1
1,2020-06-29 10:00:58,8.750193,2,2,0.113689466999999,226.432327,1.1850903,1,2,0,3,200.397339,1,1,1,2,2,504.2017,2,57.6775169,1,276.571716,72.9300155999999,12,3.05962253,171.391953,153.729812999999,7.20571661,1,2.21798015,2,2,1,1,2,900.346068999999,1,2.34351063,7,0.0,0.0,0.000256303465,1,4,1,2.268649,2,1,1,2,1.35232735,18.8200264,2,2,1,1.35734427,2,0,1,1
1,2020-06-29 10:00:59,8.750193,2,2,0.113689466999999,226.352219,1.20071733,1,2,0,3,200.397339,1,1,1,2,2,503.809142999999,2,57.8697777,1,276.531677,72.9300155999999,12,3.05962253,171.391953,153.729812999999,7.20571661,1,2.21798015,2,2,1,1,2,900.423,1,2.3449204,7,0.0,0.0,0.000256303465,1,4,1,2.268649,2,1,1,2,1.35232735,18.8200264,2,2,1,1.35734427,2,0,1,1
1,2020-06-29 10:01:00,8.751474,2,2,0.113689466999999,226.352219,1.21134877,1,2,0,3,200.397339,1,1,1,2,2,503.495117,2,57.8697777,1,276.531677,72.9300155999999,12,3.05962253,171.391953,153.857986,7.20571661,1,2.21798015,2,2,1,1,2,900.192260999999,1,2.3449204,7,0.0,0.0,0.000256303465,1,4,1,2.268649,2,1,1,2,1.35232735,18.8200264,2,2,1,1.35734427,2,0,1,1
